Period;Day_type;Hour;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
202002;JO;06:30:00;Ituri;Sortie;Ituri;Ituri;1418
202002;JO;06:30:00;Ituri;Sortie;Nord-Kivu;Ituri;1579
202002;JO;06:30:00;Ituri;Sortie;Nord-Kivu;Nord-Kivu;2043
202002;JO;06:30:00;Kasai;Entree;Haut-Lomami;Kasai;215
202002;JO;06:30:00;Kasai;Entree;Hors_Zone;Hors_Zone;24645
202002;JO;06:30:00;Kasai;Entree;Hors_Zone;Kasai;4441
202002;JO;06:30:00;Kasai;Entree;Kasai;Kasai;54344
202002;JO;06:30:00;Kasai;Entree;Kinshasa;Kasai;5211
202002;JO;06:30:00;Kasai;Entree;Kwilu;Kwilu;30632
202002;JO;06:30:00;Kasai;Sortie;Haut-Lomami;Hors_Zone;204
202002;JO;06:30:00;Kasai;Sortie;Hors_Zone;Hors_Zone;187
202002;JO;06:30:00;Kasai;Sortie;Kasai;Hors_Zone;4600
202002;JO;06:30:00;Kasai;Sortie;Kasai;Kasai;42029
202002;JO;06:30:00;Kasai;Sortie;Kasai;Kasai-Central;5562
202002;JO;06:30:00;Kasai;Sortie;Kasai-Central;Kasai-Central;232
202002;JO;06:30:00;Kasai;Sortie;Kwilu;Hors_Zone;15634
202002;JO;06:30:00;Kasai;Sortie;Kwilu;Kwilu;5562
202002;JO;06:30:00;Kasai-Central;Entree;Hors_Zone;Hors_Zone;36159
202002;JO;06:30:00;Kasai-Central;Entree;Hors_Zone;Kasai-Central;15050
202002;JO;06:30:00;Kasai-Central;Entree;Hors_Zone;Kasai-Oriental;14328
202002;JO;06:30:00;Kasai-Central;Entree;Hors_Zone;Lomami;309
202002;JO;06:30:00;Kasai-Central;Entree;Kasai;Kasai-Central;5562
202002;JO;06:30:00;Kasai-Central;Entree;Kasai-Central;Hors_Zone;611
202002;JO;06:30:00;Kasai-Central;Entree;Kasai-Central;Kasai-Central;129719
202002;JO;06:30:00;Kasai-Central;Entree;Kasai-Central;Kasai-Oriental;48544
202002;JO;06:30:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Central;9872
202002;JO;06:30:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;107433
202002;JO;06:30:00;Kasai-Central;Entree;Lomami;Lomami;7468
202002;JO;06:30:00;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;31518
202002;JO;06:30:00;Kasai-Central;Sortie;Hors_Zone;Kasai-Central;15242
202002;JO;06:30:00;Kasai-Central;Sortie;Hors_Zone;Kasai-Oriental;16146
202002;JO;06:30:00;Kasai-Central;Sortie;Hors_Zone;Lomami;323
202002;JO;06:30:00;Kasai-Central;Sortie;Kasai-Central;Hors_Zone;15524
202002;JO;06:30:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;107790
202002;JO;06:30:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Oriental;10983
202002;JO;06:30:00;Kasai-Central;Sortie;Kasai-Oriental;Hors_Zone;299
202002;JO;06:30:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;1291
202002;JO;06:30:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;107922
202002;JO;06:30:00;Kasai-Central;Sortie;Lomami;Lomami;2750
202002;JO;06:30:00;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;70202
202002;JO;06:30:00;Kasai-Oriental;Entree;Hors_Zone;Kasai-Central;21424
202002;JO;06:30:00;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;23698
202002;JO;06:30:00;Kasai-Oriental;Entree;Hors_Zone;Lomami;12192
202002;JO;06:30:00;Kasai-Oriental;Entree;Kasai-Central;Hors_Zone;19790
202002;JO;06:30:00;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;217340
202002;JO;06:30:00;Kasai-Oriental;Entree;Kasai-Central;Kasai-Oriental;27183
202002;JO;06:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Hors_Zone;4955
202002;JO;06:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Central;5519
202002;JO;06:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;210753
202002;JO;06:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;32593
202002;JO;06:30:00;Kasai-Oriental;Entree;Lomami;Hors_Zone;8087
202002;JO;06:30:00;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;25078
202002;JO;06:30:00;Kasai-Oriental;Entree;Lomami;Lomami;168301
202002;JO;06:30:00;Kasai-Oriental;Sortie;Hors_Zone;Haut-Lomami;219
202002;JO;06:30:00;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;61602
202002;JO;06:30:00;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Central;19578
202002;JO;06:30:00;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;12596
202002;JO;06:30:00;Kasai-Oriental;Sortie;Hors_Zone;Lomami;11239
202002;JO;06:30:00;Kasai-Oriental;Sortie;Kasai-Central;Hors_Zone;310
202002;JO;06:30:00;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;189415
202002;JO;06:30:00;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Oriental;47220
202002;JO;06:30:00;Kasai-Oriental;Sortie;Kasai-Oriental;Hors_Zone;13256
202002;JO;06:30:00;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Central;18906
202002;JO;06:30:00;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;200469
202002;JO;06:30:00;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;21996
202002;JO;06:30:00;Kasai-Oriental;Sortie;Kinshasa;Kinshasa;292
202002;JO;06:30:00;Kasai-Oriental;Sortie;Lomami;Hors_Zone;3474
202002;JO;06:30:00;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;32630
202002;JO;06:30:00;Kasai-Oriental;Sortie;Lomami;Lomami;169488
202002;JO;06:30:00;Kinshasa;Entree;Hors_Zone;Hors_Zone;4048
202002;JO;06:30:00;Kinshasa;Entree;Hors_Zone;Kinshasa;2198
202002;JO;06:30:00;Kinshasa;Entree;Hors_Zone;Kongo-Central;1377
202002;JO;06:30:00;Kinshasa;Entree;Kinshasa;Hors_Zone;1106
202002;JO;06:30:00;Kinshasa;Entree;Kinshasa;Kinshasa;28534
202002;JO;06:30:00;Kinshasa;Entree;Kinshasa;Kongo-Central;1922
202002;JO;06:30:00;Kinshasa;Entree;Kongo-Central;Hors_Zone;1556
202002;JO;06:30:00;Kinshasa;Entree;Kongo-Central;Kinshasa;903
202002;JO;06:30:00;Kinshasa;Entree;Kongo-Central;Kongo-Central;11174
202002;JO;06:30:00;Kinshasa;Sortie;Hors_Zone;Hors_Zone;6483
202002;JO;06:30:00;Kinshasa;Sortie;Hors_Zone;Kinshasa;493
202002;JO;06:30:00;Kinshasa;Sortie;Hors_Zone;Kongo-Central;1092
202002;JO;06:30:00;Kinshasa;Sortie;Kinshasa;Hors_Zone;209
202002;JO;06:30:00;Kinshasa;Sortie;Kinshasa;Kinshasa;11494
202002;JO;06:30:00;Kinshasa;Sortie;Kinshasa;Kongo-Central;1707
202002;JO;06:30:00;Kinshasa;Sortie;Kongo-Central;Hors_Zone;2222
202002;JO;06:30:00;Kinshasa;Sortie;Kongo-Central;Kinshasa;6103
202002;JO;06:30:00;Kinshasa;Sortie;Kongo-Central;Kongo-Central;19805
202002;JO;06:30:00;Kongo-Central;Entree;Hors_Zone;Hors_Zone;7191
202002;JO;06:30:00;Kongo-Central;Entree;Hors_Zone;Kinshasa;1101
202002;JO;06:30:00;Kongo-Central;Entree;Hors_Zone;Kongo-Central;1117
202002;JO;06:30:00;Kongo-Central;Entree;Kinshasa;Hors_Zone;209
202002;JO;06:30:00;Kongo-Central;Entree;Kinshasa;Kinshasa;13858
202002;JO;06:30:00;Kongo-Central;Entree;Kinshasa;Kongo-Central;1718
202002;JO;06:30:00;Kongo-Central;Entree;Kongo-Central;Hors_Zone;1515
202002;JO;06:30:00;Kongo-Central;Entree;Kongo-Central;Kinshasa;6143
202002;JO;06:30:00;Kongo-Central;Entree;Kongo-Central;Kongo-Central;17060
202002;JO;06:30:00;Kongo-Central;Sortie;Hors_Zone;Hors_Zone;3459
202002;JO;06:30:00;Kongo-Central;Sortie;Hors_Zone;Kinshasa;2410
202002;JO;06:30:00;Kongo-Central;Sortie;Hors_Zone;Kongo-Central;1377
202002;JO;06:30:00;Kongo-Central;Sortie;Kinshasa;Hors_Zone;1348
202002;JO;06:30:00;Kongo-Central;Sortie;Kinshasa;Kinshasa;35240
202002;JO;06:30:00;Kongo-Central;Sortie;Kinshasa;Kongo-Central;1958
202002;JO;06:30:00;Kongo-Central;Sortie;Kongo-Central;Hors_Zone;685
202002;JO;06:30:00;Kongo-Central;Sortie;Kongo-Central;Kinshasa;1361
202002;JO;06:30:00;Kongo-Central;Sortie;Kongo-Central;Kongo-Central;8043
202002;JO;06:30:00;Kwilu;Entree;Kasai;Kwilu;20313
202002;JO;06:30:00;Kwilu;Entree;Kwilu;Hors_Zone;15634
202002;JO;06:30:00;Kwilu;Entree;Kwilu;Kwilu;5562
202002;JO;06:30:00;Kwilu;Sortie;Hors_Zone;Hors_Zone;9546
202002;JO;06:30:00;Kwilu;Sortie;Kasai;Kasai;9354
202002;JO;06:30:00;Kwilu;Sortie;Kwilu;Kwilu;30847
202002;JO;06:30:00;Lomami;Entree;Haut-Lomami;Haut-Lomami;9971
202002;JO;06:30:00;Lomami;Entree;Haut-Lomami;Hors_Zone;1083
202002;JO;06:30:00;Lomami;Entree;Haut-Lomami;Lomami;1250
202002;JO;06:30:00;Lomami;Entree;Hors_Zone;Haut-Lomami;2607
202002;JO;06:30:00;Lomami;Entree;Hors_Zone;Hors_Zone;49526
202002;JO;06:30:00;Lomami;Entree;Hors_Zone;Kasai-Oriental;10050
202002;JO;06:30:00;Lomami;Entree;Hors_Zone;Lomami;11800
202002;JO;06:30:00;Lomami;Entree;Kasai-Central;Kasai-Central;5562
202002;JO;06:30:00;Lomami;Entree;Kasai-Oriental;Hors_Zone;4305
202002;JO;06:30:00;Lomami;Entree;Kasai-Oriental;Kasai-Central;4600
202002;JO;06:30:00;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;185173
202002;JO;06:30:00;Lomami;Entree;Kasai-Oriental;Lomami;24583
202002;JO;06:30:00;Lomami;Entree;Kinshasa;Kasai-Oriental;224
202002;JO;06:30:00;Lomami;Entree;Kinshasa;Kinshasa;225
202002;JO;06:30:00;Lomami;Entree;Lomami;Haut-Lomami;1852
202002;JO;06:30:00;Lomami;Entree;Lomami;Hors_Zone;4418
202002;JO;06:30:00;Lomami;Entree;Lomami;Kasai-Oriental;35597
202002;JO;06:30:00;Lomami;Entree;Lomami;Lomami;140287
202002;JO;06:30:00;Lomami;Entree;Lualaba;Lualaba;310
202002;JO;06:30:00;Lomami;Sortie;Haut-Lomami;Haut-Lomami;10809
202002;JO;06:30:00;Lomami;Sortie;Haut-Lomami;Hors_Zone;213
202002;JO;06:30:00;Lomami;Sortie;Haut-Lomami;Lomami;822
202002;JO;06:30:00;Lomami;Sortie;Hors_Zone;Haut-Lomami;1301
202002;JO;06:30:00;Lomami;Sortie;Hors_Zone;Hors_Zone;46368
202002;JO;06:30:00;Lomami;Sortie;Hors_Zone;Kasai-Central;5111
202002;JO;06:30:00;Lomami;Sortie;Hors_Zone;Kasai-Oriental;19928
202002;JO;06:30:00;Lomami;Sortie;Hors_Zone;Lomami;7805
202002;JO;06:30:00;Lomami;Sortie;Kasai-Central;Hors_Zone;301
202002;JO;06:30:00;Lomami;Sortie;Kasai-Oriental;Hors_Zone;3762
202002;JO;06:30:00;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;188095
202002;JO;06:30:00;Lomami;Sortie;Kasai-Oriental;Lomami;26480
202002;JO;06:30:00;Lomami;Sortie;Lomami;Haut-Lomami;1201
202002;JO;06:30:00;Lomami;Sortie;Lomami;Hors_Zone;9326
202002;JO;06:30:00;Lomami;Sortie;Lomami;Kasai-Central;309
202002;JO;06:30:00;Lomami;Sortie;Lomami;Kasai-Oriental;28049
202002;JO;06:30:00;Lomami;Sortie;Lomami;Lomami;111039
202002;JO;06:30:00;Lualaba;Entree;Haut-Katanga;Haut-Katanga;154637
202002;JO;06:30:00;Lualaba;Entree;Haut-Katanga;Hors_Zone;879
202002;JO;06:30:00;Lualaba;Entree;Haut-Katanga;Lualaba;8240
202002;JO;06:30:00;Lualaba;Entree;Haut-Lomami;Haut-Lomami;206
202002;JO;06:30:00;Lualaba;Entree;Hors_Zone;Haut-Katanga;7762
202002;JO;06:30:00;Lualaba;Entree;Hors_Zone;Hors_Zone;8422
202002;JO;06:30:00;Lualaba;Entree;Hors_Zone;Lualaba;1513
202002;JO;06:30:00;Lualaba;Entree;Kasai-Oriental;Kasai-Oriental;213
202002;JO;06:30:00;Lualaba;Entree;Lualaba;Haut-Katanga;18421
202002;JO;06:30:00;Lualaba;Entree;Lualaba;Hors_Zone;680
202002;JO;06:30:00;Lualaba;Entree;Lualaba;Lualaba;37265
202002;JO;06:30:00;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;218079
202002;JO;06:30:00;Lualaba;Sortie;Haut-Katanga;Hors_Zone;875
202002;JO;06:30:00;Lualaba;Sortie;Haut-Katanga;Lualaba;34778
202002;JO;06:30:00;Lualaba;Sortie;Hors_Zone;Haut-Katanga;6238
202002;JO;06:30:00;Lualaba;Sortie;Hors_Zone;Hors_Zone;12787
202002;JO;06:30:00;Lualaba;Sortie;Hors_Zone;Lualaba;2203
202002;JO;06:30:00;Lualaba;Sortie;Kinshasa;Kinshasa;713
202002;JO;06:30:00;Lualaba;Sortie;Lualaba;Haut-Katanga;11817
202002;JO;06:30:00;Lualaba;Sortie;Lualaba;Lualaba;26372
202002;JO;06:30:00;Maniema;Sortie;Nord-Kivu;Kinshasa;267
202002;JO;06:30:00;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;43374
202002;JO;06:30:00;Nord-Kivu;Entree;Hors_Zone;Ituri;1993
202002;JO;06:30:00;Nord-Kivu;Entree;Hors_Zone;Kinshasa;219
202002;JO;06:30:00;Nord-Kivu;Entree;Hors_Zone;Nord-Kivu;17906
202002;JO;06:30:00;Nord-Kivu;Entree;Hors_Zone;Sud-Kivu;9010
202002;JO;06:30:00;Nord-Kivu;Entree;Ituri;Hors_Zone;976
202002;JO;06:30:00;Nord-Kivu;Entree;Ituri;Ituri;6310
202002;JO;06:30:00;Nord-Kivu;Entree;Ituri;Nord-Kivu;943
202002;JO;06:30:00;Nord-Kivu;Entree;Nord-Kivu;Hors_Zone;6298
202002;JO;06:30:00;Nord-Kivu;Entree;Nord-Kivu;Ituri;1823
202002;JO;06:30:00;Nord-Kivu;Entree;Nord-Kivu;Kinshasa;267
202002;JO;06:30:00;Nord-Kivu;Entree;Nord-Kivu;Nord-Kivu;187969
202002;JO;06:30:00;Nord-Kivu;Entree;Nord-Kivu;Sud-Kivu;59292
202002;JO;06:30:00;Nord-Kivu;Entree;Sud-Kivu;Hors_Zone;1230
202002;JO;06:30:00;Nord-Kivu;Entree;Sud-Kivu;Nord-Kivu;26223
202002;JO;06:30:00;Nord-Kivu;Entree;Sud-Kivu;Sud-Kivu;143529
202002;JO;06:30:00;Nord-Kivu;Sortie;Hors_Zone;Hors_Zone;36298
202002;JO;06:30:00;Nord-Kivu;Sortie;Hors_Zone;Ituri;1031
202002;JO;06:30:00;Nord-Kivu;Sortie;Hors_Zone;Nord-Kivu;16416
202002;JO;06:30:00;Nord-Kivu;Sortie;Hors_Zone;Sud-Kivu;10609
202002;JO;06:30:00;Nord-Kivu;Sortie;Ituri;Hors_Zone;499
202002;JO;06:30:00;Nord-Kivu;Sortie;Ituri;Ituri;5032
202002;JO;06:30:00;Nord-Kivu;Sortie;Ituri;Nord-Kivu;1054
202002;JO;06:30:00;Nord-Kivu;Sortie;Kinshasa;Kinshasa;198
202002;JO;06:30:00;Nord-Kivu;Sortie;Nord-Kivu;Hors_Zone;3810
202002;JO;06:30:00;Nord-Kivu;Sortie;Nord-Kivu;Ituri;502
202002;JO;06:30:00;Nord-Kivu;Sortie;Nord-Kivu;Nord-Kivu;114409
202002;JO;06:30:00;Nord-Kivu;Sortie;Nord-Kivu;Sud-Kivu;30588
202002;JO;06:30:00;Nord-Kivu;Sortie;Sud-Kivu;Hors_Zone;4448
202002;JO;06:30:00;Nord-Kivu;Sortie;Sud-Kivu;Nord-Kivu;40086
202002;JO;06:30:00;Nord-Kivu;Sortie;Sud-Kivu;Sud-Kivu;180265
202002;JO;06:30:00;Sud-Kivu;Entree;Hors_Zone;Hors_Zone;41785
202002;JO;06:30:00;Sud-Kivu;Entree;Hors_Zone;Nord-Kivu;24909
202002;JO;06:30:00;Sud-Kivu;Entree;Hors_Zone;Sud-Kivu;12403
202002;JO;06:30:00;Sud-Kivu;Entree;Kinshasa;Kinshasa;198
202002;JO;06:30:00;Sud-Kivu;Entree;Nord-Kivu;Hors_Zone;4817
202002;JO;06:30:00;Sud-Kivu;Entree;Nord-Kivu;Nord-Kivu;216878
202002;JO;06:30:00;Sud-Kivu;Entree;Nord-Kivu;Sud-Kivu;32898
202002;JO;06:30:00;Sud-Kivu;Entree;Sud-Kivu;Hors_Zone;3212
202002;JO;06:30:00;Sud-Kivu;Entree;Sud-Kivu;Nord-Kivu;49158
202002;JO;06:30:00;Sud-Kivu;Entree;Sud-Kivu;Sud-Kivu;143004
202002;JO;06:30:00;Sud-Kivu;Sortie;Hors_Zone;Hors_Zone;41501
202002;JO;06:30:00;Sud-Kivu;Sortie;Hors_Zone;Kinshasa;219
202002;JO;06:30:00;Sud-Kivu;Sortie;Hors_Zone;Nord-Kivu;20241
202002;JO;06:30:00;Sud-Kivu;Sortie;Hors_Zone;Sud-Kivu;9052
202002;JO;06:30:00;Sud-Kivu;Sortie;Maniema;Maniema;7447
202002;JO;06:30:00;Sud-Kivu;Sortie;Nord-Kivu;Hors_Zone;7126
202002;JO;06:30:00;Sud-Kivu;Sortie;Nord-Kivu;Nord-Kivu;266393
202002;JO;06:30:00;Sud-Kivu;Sortie;Nord-Kivu;Sud-Kivu;65352
202002;JO;06:30:00;Sud-Kivu;Sortie;Sud-Kivu;Hors_Zone;1672
202002;JO;06:30:00;Sud-Kivu;Sortie;Sud-Kivu;Nord-Kivu;34874
202002;JO;06:30:00;Sud-Kivu;Sortie;Sud-Kivu;Sud-Kivu;104122
202002;JO;07:00:00;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;102917
202002;JO;07:00:00;Haut-Katanga;Entree;Haut-Katanga;Hors_Zone;1031
202002;JO;07:00:00;Haut-Katanga;Entree;Haut-Katanga;Lualaba;34081
202002;JO;07:00:00;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;5411
202002;JO;07:00:00;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;8371
202002;JO;07:00:00;Haut-Katanga;Entree;Hors_Zone;Kinshasa;214
202002;JO;07:00:00;Haut-Katanga;Entree;Hors_Zone;Lualaba;2004
202002;JO;07:00:00;Haut-Katanga;Entree;Kinshasa;Kinshasa;170
202002;JO;07:00:00;Haut-Katanga;Entree;Lualaba;Haut-Katanga;13469
202002;JO;07:00:00;Haut-Katanga;Entree;Lualaba;Hors_Zone;182
202002;JO;07:00:00;Haut-Katanga;Entree;Lualaba;Lualaba;41442
202002;JO;07:00:00;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;79714
202002;JO;07:00:00;Haut-Katanga;Sortie;Haut-Katanga;Hors_Zone;408
202002;JO;07:00:00;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;15846
202002;JO;07:00:00;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;5345
202002;JO;07:00:00;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;6077
202002;JO;07:00:00;Haut-Katanga;Sortie;Hors_Zone;Kinshasa;194
202002;JO;07:00:00;Haut-Katanga;Sortie;Hors_Zone;Lualaba;2018
202002;JO;07:00:00;Haut-Katanga;Sortie;Kinshasa;Kinshasa;182
202002;JO;07:00:00;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;15218
202002;JO;07:00:00;Haut-Katanga;Sortie;Lualaba;Hors_Zone;231
202002;JO;07:00:00;Haut-Katanga;Sortie;Lualaba;Lualaba;66320
202002;JO;07:00:00;Haut-Lomami;Entree;Haut-Katanga;Haut-Katanga;305
202002;JO;07:00:00;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;6950
202002;JO;07:00:00;Haut-Lomami;Entree;Haut-Lomami;Hors_Zone;193
202002;JO;07:00:00;Haut-Lomami;Entree;Haut-Lomami;Lomami;627
202002;JO;07:00:00;Haut-Lomami;Entree;Hors_Zone;Haut-Lomami;1565
202002;JO;07:00:00;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;8118
202002;JO;07:00:00;Haut-Lomami;Entree;Hors_Zone;Kasai;7859
202002;JO;07:00:00;Haut-Lomami;Entree;Hors_Zone;Lomami;1444
202002;JO;07:00:00;Haut-Lomami;Entree;Kasai;Kasai;61777
202002;JO;07:00:00;Haut-Lomami;Entree;Kinshasa;Kasai;4778
202002;JO;07:00:00;Haut-Lomami;Entree;Lomami;Haut-Lomami;1235
202002;JO;07:00:00;Haut-Lomami;Entree;Lomami;Hors_Zone;210
202002;JO;07:00:00;Haut-Lomami;Entree;Lomami;Lomami;10677
202002;JO;07:00:00;Haut-Lomami;Sortie;Haut-Katanga;Haut-Katanga;182
202002;JO;07:00:00;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;6686
202002;JO;07:00:00;Haut-Lomami;Sortie;Haut-Lomami;Hors_Zone;312
202002;JO;07:00:00;Haut-Lomami;Sortie;Haut-Lomami;Kasai;9390
202002;JO;07:00:00;Haut-Lomami;Sortie;Haut-Lomami;Lomami;993
202002;JO;07:00:00;Haut-Lomami;Sortie;Hors_Zone;Haut-Lomami;866
202002;JO;07:00:00;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;7269
202002;JO;07:00:00;Haut-Lomami;Sortie;Hors_Zone;Kasai;8657
202002;JO;07:00:00;Haut-Lomami;Sortie;Hors_Zone;Kasai-Oriental;724
202002;JO;07:00:00;Haut-Lomami;Sortie;Hors_Zone;Kinshasa;209
202002;JO;07:00:00;Haut-Lomami;Sortie;Hors_Zone;Lomami;629
202002;JO;07:00:00;Haut-Lomami;Sortie;Kasai;Haut-Lomami;5262
202002;JO;07:00:00;Haut-Lomami;Sortie;Kasai;Hors_Zone;4840
202002;JO;07:00:00;Haut-Lomami;Sortie;Kasai;Kasai;91432
202002;JO;07:00:00;Haut-Lomami;Sortie;Kasai-Central;Kasai-Central;198
202002;JO;07:00:00;Haut-Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;193
202002;JO;07:00:00;Haut-Lomami;Sortie;Lomami;Haut-Lomami;2175
202002;JO;07:00:00;Haut-Lomami;Sortie;Lomami;Hors_Zone;626
202002;JO;07:00:00;Haut-Lomami;Sortie;Lomami;Lomami;8962
202002;JO;07:00:00;Ituri;Entree;Hors_Zone;Hors_Zone;1754
202002;JO;07:00:00;Ituri;Entree;Hors_Zone;Ituri;1801
202002;JO;07:00:00;Ituri;Entree;Ituri;Hors_Zone;847
202002;JO;07:00:00;Ituri;Entree;Ituri;Ituri;2652
202002;JO;07:00:00;Ituri;Entree;Nord-Kivu;Hors_Zone;490
202002;JO;07:00:00;Ituri;Entree;Nord-Kivu;Nord-Kivu;2057
202002;JO;07:00:00;Ituri;Entree;Tshopo;Tshopo;459
202002;JO;07:00:00;Ituri;Sortie;Hors_Zone;Hors_Zone;883
202002;JO;07:00:00;Ituri;Sortie;Hors_Zone;Ituri;525
202002;JO;07:00:00;Ituri;Sortie;Ituri;Ituri;956
202002;JO;07:00:00;Ituri;Sortie;Ituri;Nord-Kivu;505
202002;JO;07:00:00;Ituri;Sortie;Nord-Kivu;Ituri;482
202002;JO;07:00:00;Ituri;Sortie;Nord-Kivu;Nord-Kivu;2370
202002;JO;07:00:00;Kasai;Entree;Haut-Lomami;Haut-Lomami;174
202002;JO;07:00:00;Kasai;Entree;Haut-Lomami;Hors_Zone;212
202002;JO;07:00:00;Kasai;Entree;Haut-Lomami;Kasai;9390
202002;JO;07:00:00;Kasai;Entree;Hors_Zone;Hors_Zone;5437
202002;JO;07:00:00;Kasai;Entree;Hors_Zone;Kwilu;16230
202002;JO;07:00:00;Kasai;Entree;Kasai;Haut-Lomami;5262
202002;JO;07:00:00;Kasai;Entree;Kasai;Kasai;42509
202002;JO;07:00:00;Kasai;Entree;Kasai-Central;Kasai-Central;3833
202002;JO;07:00:00;Kasai;Entree;Kinshasa;Kinshasa;21771
202002;JO;07:00:00;Kasai;Entree;Kwilu;Hors_Zone;26665
202002;JO;07:00:00;Kasai;Entree;Kwilu;Kinshasa;11874
202002;JO;07:00:00;Kasai;Entree;Kwilu;Kwilu;5417
202002;JO;07:00:00;Kasai;Sortie;Haut-Lomami;Haut-Lomami;217
202002;JO;07:00:00;Kasai;Sortie;Haut-Lomami;Kasai;198
202002;JO;07:00:00;Kasai;Sortie;Hors_Zone;Hors_Zone;4394
202002;JO;07:00:00;Kasai;Sortie;Hors_Zone;Kasai;4109
202002;JO;07:00:00;Kasai;Sortie;Hors_Zone;Kinshasa;212
202002;JO;07:00:00;Kasai;Sortie;Kasai;Kasai;32635
202002;JO;07:00:00;Kasai;Sortie;Kasai;Kasai-Central;4245
202002;JO;07:00:00;Kasai;Sortie;Kasai-Central;Kasai-Central;5392
202002;JO;07:00:00;Kasai;Sortie;Kinshasa;Kasai;4778
202002;JO;07:00:00;Kasai;Sortie;Kinshasa;Kinshasa;164
202002;JO;07:00:00;Kasai;Sortie;Kwilu;Kasai;150
202002;JO;07:00:00;Kasai;Sortie;Kwilu;Kwilu;81422
202002;JO;07:00:00;Kasai-Central;Entree;Hors_Zone;Hors_Zone;70423
202002;JO;07:00:00;Kasai-Central;Entree;Hors_Zone;Kasai-Central;19033
202002;JO;07:00:00;Kasai-Central;Entree;Hors_Zone;Kasai-Oriental;7136
202002;JO;07:00:00;Kasai-Central;Entree;Hors_Zone;Lomami;313
202002;JO;07:00:00;Kasai-Central;Entree;Kasai;Kasai-Central;4245
202002;JO;07:00:00;Kasai-Central;Entree;Kasai-Central;Hors_Zone;5779
202002;JO;07:00:00;Kasai-Central;Entree;Kasai-Central;Kasai-Central;126247
202002;JO;07:00:00;Kasai-Central;Entree;Kasai-Central;Kasai-Oriental;35017
202002;JO;07:00:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Central;9457
202002;JO;07:00:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;105873
202002;JO;07:00:00;Kasai-Central;Entree;Lomami;Lomami;8581
202002;JO;07:00:00;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;29186
202002;JO;07:00:00;Kasai-Central;Sortie;Hors_Zone;Kasai-Central;10591
202002;JO;07:00:00;Kasai-Central;Sortie;Hors_Zone;Kasai-Oriental;5561
202002;JO;07:00:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;123812
202002;JO;07:00:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Oriental;25252
202002;JO;07:00:00;Kasai-Central;Sortie;Kasai-Central;Lomami;5048
202002;JO;07:00:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;9618
202002;JO;07:00:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;101353
202002;JO;07:00:00;Kasai-Central;Sortie;Lomami;Lomami;6248
202002;JO;07:00:00;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;47503
